cpu_pct,gpu_power_w,gpu_sm_mhz,gpu_temp_c,gpu_util_pct,loadavg1,mem_avail_gib,rss_gib,t
8.98,63.26,2398.0,82.0,96.0,1.97021484375,101.15,2.269,516.54
9.77,61.83,2405.0,79.0,95.0,1.97021484375,101.17,2.269,518.6
9.76,68.68,2398.0,82.0,96.0,1.97021484375,101.18,2.269,520.66
9.49,62.44,2392.0,81.0,96.0,1.97265625,101.17,2.269,522.71
9.03,64.94,2398.0,83.0,96.0,1.97265625,101.19,2.269,524.77
9.7,63.74,2405.0,82.0,96.0,1.97509765625,101.12,2.269,526.81
10.7,68.88,2398.0,82.0,96.0,1.97509765625,101.09,2.269,528.87
6.72,64.43,2398.0,82.0,96.0,1.89697265625,101.12,2.27,530.92
5.82,64.0,2398.0,81.0,96.0,1.89697265625,101.16,2.27,532.99
5.63,65.96,2392.0,81.0,96.0,1.89697265625,101.18,2.27,535.04
6.22,63.94,2398.0,77.0,96.0,1.82470703125,101.19,2.27,537.1
5.8,68.21,2398.0,82.0,96.0,1.82470703125,101.19,2.27,539.16
5.96,70.48,2398.0,82.0,96.0,1.8388671875,101.22,2.269,541.22
5.83,64.17,2398.0,83.0,96.0,1.8388671875,101.22,2.27,543.28
5.88,64.28,2385.0,83.0,95.0,1.8388671875,101.22,2.27,545.34
5.67,66.43,2385.0,82.0,95.0,1.771484375,101.21,2.27,547.4
5.77,67.43,2398.0,84.0,96.0,1.771484375,101.2,2.27,549.45
5.72,65.08,2398.0,82.0,96.0,1.70947265625,101.22,2.271,551.5
5.7,65.45,2398.0,82.0,96.0,1.70947265625,101.21,2.271,553.57
5.73,67.31,2398.0,82.0,96.0,1.70947265625,101.22,2.271,555.62
5.77,66.1,2392.0,84.0,96.0,1.65234375,101.22,2.271,557.68
5.7,68.82,2398.0,82.0,96.0,1.65234375,101.22,2.271,559.73
5.68,67.5,2398.0,81.0,96.0,1.60009765625,101.22,2.271,561.77
5.79,66.4,2385.0,81.0,96.0,1.60009765625,101.21,2.272,563.82
5.63,66.69,2385.0,84.0,96.0,1.5517578125,101.21,2.272,565.88
5.85,63.27,2398.0,82.0,96.0,1.5517578125,101.22,2.272,567.94
5.8,65.54,2398.0,81.0,96.0,1.5517578125,101.22,2.272,570.0
5.78,64.33,2398.0,81.0,96.0,1.50732421875,101.38,2.272,572.05
6.01,65.96,2385.0,83.0,95.0,1.50732421875,101.37,2.272,574.13
5.7,68.9,2398.0,84.0,96.0,1.546875,101.37,2.272,576.18
5.79,68.03,2405.0,83.0,96.0,1.546875,101.37,2.273,578.22
5.56,67.96,2398.0,85.0,96.0,1.546875,101.37,2.273,580.28
5.61,65.45,2398.0,83.0,96.0,1.5029296875,101.37,2.273,582.31
5.77,64.5,2398.0,82.0,96.0,1.5029296875,101.38,2.273,584.37
5.72,68.86,2398.0,83.0,96.0,1.46240234375,101.38,2.273,586.43
5.7,67.31,2398.0,84.0,96.0,1.46240234375,101.37,2.273,588.48
5.73,69.65,2392.0,82.0,95.0,1.46240234375,101.36,2.273,590.53
5.76,67.48,2392.0,84.0,96.0,1.505859375,101.37,2.273,592.57
5.6,65.22,2398.0,83.0,96.0,1.505859375,101.37,2.273,594.62
6.39,64.53,2392.0,82.0,96.0,1.5458984375,101.37,2.273,596.75
5.78,66.46,2398.0,82.0,96.0,1.5458984375,101.38,2.273,598.8
5.73,64.64,2398.0,83.0,96.0,1.58251953125,101.38,2.274,600.84
5.73,67.76,2385.0,84.0,96.0,1.58251953125,101.37,2.274,602.91
5.65,64.49,2398.0,82.0,96.0,1.58251953125,101.37,2.274,604.95
5.83,67.52,2398.0,86.0,96.0,1.6162109375,101.37,2.274,607.08
5.71,63.78,2398.0,82.0,96.0,1.6162109375,101.37,2.274,609.15
5.65,65.64,2398.0,84.0,96.0,1.56640625,101.37,2.274,611.2
5.67,67.79,2398.0,82.0,96.0,1.56640625,101.37,2.274,613.25
5.75,71.12,2392.0,86.0,96.0,1.56640625,101.38,2.275,615.3
5.52,63.06,2398.0,81.0,96.0,1.52099609375,101.38,2.275,617.35
5.61,64.47,2398.0,82.0,96.0,1.52099609375,101.39,2.275,619.41
5.72,65.31,2405.0,82.0,96.0,1.47900390625,101.38,2.275,621.47
5.65,70.77,2385.0,82.0,94.0,1.47900390625,101.39,2.275,623.53
5.72,64.95,2392.0,83.0,96.0,1.47900390625,101.39,2.275,625.58
5.56,65.44,2398.0,84.0,96.0,1.4404296875,101.38,2.275,627.64
5.71,62.99,2398.0,82.0,96.0,1.4404296875,101.38,2.275,629.71
5.71,65.36,2392.0,83.0,96.0,1.40478515625,101.38,2.275,631.76
5.72,66.02,2385.0,84.0,96.0,1.40478515625,101.39,2.275,633.82
5.68,70.19,2398.0,83.0,96.0,1.3720703125,101.4,2.275,635.87
5.71,67.21,2398.0,78.0,94.0,1.3720703125,101.4,2.276,637.92
5.6,65.49,2405.0,79.0,94.0,1.3720703125,101.4,2.276,639.97
5.61,64.4,2398.0,83.0,96.0,1.341796875,101.4,2.276,642.02
5.67,65.13,2398.0,84.0,96.0,1.341796875,101.4,2.276,644.09
5.78,65.21,2392.0,85.0,96.0,1.31396484375,101.4,2.276,646.15
5.71,65.18,2398.0,82.0,96.0,1.31396484375,101.39,2.276,648.21
5.65,64.74,2398.0,83.0,96.0,1.31396484375,101.4,2.276,650.26
5.81,64.72,2392.0,82.0,95.0,1.28857421875,101.4,2.277,652.34
5.78,65.5,2398.0,78.0,96.0,1.28857421875,101.39,2.277,654.39
5.87,68.56,2398.0,83.0,96.0,1.26513671875,101.39,2.277,656.44
5.81,67.77,2398.0,82.0,96.0,1.26513671875,101.39,2.277,658.48
5.77,67.48,2405.0,80.0,96.0,1.26513671875,101.39,2.277,660.54
5.69,65.72,2385.0,82.0,96.0,1.24365234375,101.38,2.277,662.58
5.59,64.2,2385.0,83.0,96.0,1.24365234375,101.38,2.278,664.64
5.7,67.91,2398.0,84.0,96.0,1.3046875,101.38,2.278,666.7
5.78,66.43,2398.0,83.0,96.0,1.3046875,101.39,2.278,668.75
5.69,64.06,2398.0,84.0,96.0,1.3046875,101.37,2.278,670.81
5.56,65.79,2392.0,83.0,96.0,1.36083984375,101.37,2.278,672.87
5.82,66.89,2398.0,78.0,95.0,1.36083984375,101.37,2.278,674.93
